order_id,order_date,customer_id,origin_city,destination_city,product_category,quantity,weight_kg,order_value_tl,priority,is_fragile,warehouse_id
ORD-012245,2023-07-13,CUS-02246,Kocaeli,Trabzon,Elektronik,1,1.53,3980.7,Economy,True,WH-08
ORD-012246,2023-09-15,CUS-00022,İzmir,İstanbul,Ev & Yaşam,1,4.63,542.68,Standard,True,WH-03
ORD-012247,2023-07-10,CUS-01184,Ankara,Eskişehir,Gıda,1,9.24,286.2,Economy,False,WH-02
ORD-012248,2023-08-29,CUS-01882,İstanbul,Konya,Otomotiv Parça,1,12.92,1679.09,Economy,False,WH-01
ORD-012249,2023-06-09,CUS-00485,Kocaeli,Adana,Gıda,1,9.25,177.64,Economy,False,WH-08
ORD-012250,2024-11-25,CUS-01139,Adana,İstanbul,Spor Malzemesi,7,25.82,4758.47,Express,False,WH-06
ORD-012251,2023-03-04,CUS-00895,Antalya,İzmir,Tekstil,4,5.41,1367.91,Express,False,WH-05
ORD-012252,2023-01-25,CUS-03883,Kocaeli,Trabzon,Spor Malzemesi,1,4.96,726.99,Economy,False,WH-08
ORD-012253,2024-12-04,CUS-01985,İzmir,Adana,Kitap/Kırtasiye,2,3.24,206.85,Standard,False,WH-03
ORD-012254,2024-07-16,CUS-02421,Konya,Ankara,Otomotiv Parça,1,7.41,1626.16,Standard,False,WH-07
ORD-012255,2023-05-29,CUS-01315,Kocaeli,İstanbul,Oyuncak,2,3.66,551.06,Standard,False,WH-08
ORD-012256,2023-06-23,CUS-01831,Antalya,Bursa,Elektronik,1,1.86,3421.94,Economy,True,WH-05
ORD-012257,2024-02-10,CUS-01534,Antalya,Antalya,Otomotiv Parça,10,145.43,15541.43,Economy,False,WH-05
ORD-012258,2023-08-06,CUS-04937,Konya,Bursa,Elektronik,1,1.49,2574.14,Economy,True,WH-07
ORD-012259,2023-04-01,CUS-03888,Ankara,Antalya,Tekstil,1,1.15,612.44,Economy,False,WH-02
ORD-012260,2023-11-03,CUS-01630,Adana,Ankara,Gıda,1,9.3,206.23,Economy,False,WH-06
ORD-012261,2024-05-22,CUS-00278,Ankara,Diyarbakır,Elektronik,3,8.84,10806.88,Express,True,WH-02
ORD-012262,2023-06-27,CUS-04600,İzmir,Gaziantep,Mobilya,1,47.64,3804.17,Economy,True,WH-03
ORD-012263,2024-01-23,CUS-04021,İzmir,Ankara,Tekstil,1,1.1,366.3,Express,False,WH-03
ORD-012264,2024-04-27,CUS-00582,Bursa,Adana,Mobilya,3,151.13,10885.99,Economy,True,WH-04
ORD-012265,2024-11-17,CUS-01998,İstanbul,İstanbul,Spor Malzemesi,1,4.92,837.98,Economy,False,WH-01
ORD-012266,2024-03-18,CUS-01210,Kocaeli,Gaziantep,Otomotiv Parça,1,11.18,1605.69,Express,False,WH-08
ORD-012267,2024-08-27,CUS-00320,Ankara,Adana,Tekstil,2,2.04,1008.35,Standard,False,WH-02
ORD-012268,2023-03-27,CUS-03973,Adana,Bursa,Kitap/Kırtasiye,1,1.36,74.2,Standard,False,WH-06
ORD-012269,2023-09-23,CUS-04549,Bursa,Ankara,Otomotiv Parça,1,11.48,1548.97,Economy,False,WH-04
ORD-012270,2023-03-29,CUS-03962,Antalya,Konya,Otomotiv Parça,3,29.41,6508.42,Express,False,WH-05
ORD-012271,2023-10-25,CUS-01496,Kocaeli,Antalya,Elektronik,4,8.82,11242.82,Standard,True,WH-08
ORD-012272,2023-09-07,CUS-02036,Kocaeli,İstanbul,Kitap/Kırtasiye,1,1.6,110.03,Standard,False,WH-08
ORD-012273,2024-02-11,CUS-03288,Kocaeli,İstanbul,Elektronik,2,3.48,7016.6,Standard,True,WH-08
ORD-012274,2023-06-04,CUS-01365,Kocaeli,Mersin,Elektronik,1,1.74,4758.63,Standard,True,WH-08
ORD-012275,2024-01-31,CUS-04102,Adana,Mersin,Ev & Yaşam,2,11.42,1500.71,Express,True,WH-06
ORD-012276,2023-12-14,CUS-01164,Konya,İstanbul,Tekstil,1,1.13,439.5,Economy,False,WH-07
ORD-012277,2024-01-14,CUS-04760,Bursa,İstanbul,Kitap/Kırtasiye,1,1.26,112.33,Economy,False,WH-04
ORD-012278,2023-09-28,CUS-01096,İzmir,Kocaeli,Oyuncak,1,1.18,326.02,Standard,False,WH-03
ORD-012279,2023-09-18,CUS-02081,Bursa,İstanbul,Kozmetik,1,0.84,405.59,Economy,False,WH-04
ORD-012280,2023-05-26,CUS-01816,Konya,Ankara,Ev & Yaşam,1,5.98,745.82,Economy,True,WH-07
ORD-012281,2023-11-11,CUS-00914,Antalya,İstanbul,Oyuncak,1,1.88,298.95,Standard,False,WH-05
ORD-012282,2023-01-19,CUS-00090,Konya,Erzurum,Kozmetik,1,0.73,313.05,Standard,False,WH-07
ORD-012283,2023-03-13,CUS-04516,İzmir,Antalya,Otomotiv Parça,1,10.43,1229.2,Standard,False,WH-03
ORD-012284,2024-02-03,CUS-03311,Konya,Manisa,Kitap/Kırtasiye,1,1.25,116.28,Economy,False,WH-07
ORD-012285,2024-07-04,CUS-03763,Adana,Manisa,Otomotiv Parça,1,11.6,1479.55,Express,False,WH-06
ORD-012286,2023-05-08,CUS-03345,İstanbul,İstanbul,Tekstil,1,0.83,498.72,Standard,False,WH-01
ORD-012287,2023-12-27,CUS-03903,Antalya,Ankara,Elektronik,2,6.35,5778.45,Express,True,WH-05
ORD-012288,2023-05-18,CUS-02403,Konya,İstanbul,Tekstil,1,1.23,571.26,Standard,False,WH-07
ORD-012289,2023-06-07,CUS-02936,Konya,İstanbul,Elektronik,1,2.76,4014.19,Economy,True,WH-07
ORD-012290,2024-05-14,CUS-04278,Adana,Antalya,Spor Malzemesi,7,36.31,4432.42,Economy,False,WH-06
ORD-012291,2023-03-24,CUS-02221,Antalya,Konya,Kozmetik,1,1.11,347.05,Standard,False,WH-05
ORD-012292,2024-04-19,CUS-01380,Konya,Kocaeli,Otomotiv Parça,1,9.54,1030.7,Economy,False,WH-07
ORD-012293,2023-08-26,CUS-03658,Bursa,Ankara,Ev & Yaşam,1,5.43,561.64,Standard,True,WH-04
ORD-012294,2024-07-16,CUS-02138,İstanbul,Mersin,Spor Malzemesi,1,6.56,753.86,Standard,False,WH-01
ORD-012295,2023-12-28,CUS-03948,Konya,Manisa,Otomotiv Parça,1,8.28,1419.98,Standard,False,WH-07
ORD-012296,2024-10-19,CUS-00250,Adana,Kocaeli,Kozmetik,3,1.75,935.21,Express,False,WH-06
ORD-012297,2024-02-10,CUS-04947,Ankara,Trabzon,Ev & Yaşam,1,7.34,332.46,Standard,True,WH-02
ORD-012298,2024-11-13,CUS-03513,Adana,Kocaeli,Tekstil,1,1.42,501.92,Standard,False,WH-06
ORD-012299,2023-12-18,CUS-03729,İzmir,Kocaeli,Gıda,1,6.9,226.99,Economy,False,WH-03
ORD-012300,2024-11-15,CUS-04497,Antalya,Bursa,Mobilya,1,51.95,3775.59,Standard,True,WH-05
ORD-012301,2023-01-12,CUS-04986,Kocaeli,Kayseri,Kozmetik,1,0.78,306.09,Standard,False,WH-08
ORD-012302,2023-08-13,CUS-00441,Adana,Mersin,Oyuncak,3,6.0,834.95,Standard,False,WH-06
ORD-012303,2023-06-04,CUS-03157,İzmir,Adana,Otomotiv Parça,20,209.38,35949.98,Standard,False,WH-03
ORD-012304,2023-07-26,CUS-01872,Ankara,Erzurum,Tekstil,1,1.5,337.9,Standard,False,WH-02
ORD-012305,2023-11-21,CUS-04292,Kocaeli,Gaziantep,Elektronik,6,16.11,27374.7,Express,True,WH-08
ORD-012306,2023-11-17,CUS-00607,Ankara,İstanbul,Tekstil,1,1.19,302.44,Standard,False,WH-02
ORD-012307,2024-08-18,CUS-03423,Bursa,İstanbul,Otomotiv Parça,6,81.79,5342.93,Economy,False,WH-04
ORD-012308,2024-07-11,CUS-03803,Antalya,Ankara,Mobilya,1,42.28,2183.12,Standard,True,WH-05
ORD-012309,2024-03-01,CUS-04786,Antalya,İstanbul,Kitap/Kırtasiye,6,9.14,829.18,Standard,False,WH-05
ORD-012310,2024-11-14,CUS-00080,Antalya,Kayseri,Mobilya,2,103.05,4433.67,Standard,True,WH-05
ORD-012311,2023-01-04,CUS-01157,Adana,Bursa,Tekstil,1,1.45,411.43,Economy,False,WH-06
ORD-012312,2023-04-04,CUS-03467,Kocaeli,İstanbul,Elektronik,8,24.77,33713.92,Standard,True,WH-08
ORD-012313,2024-02-27,CUS-04356,Ankara,İzmir,Spor Malzemesi,1,6.72,829.56,Economy,False,WH-02
ORD-012314,2024-02-03,CUS-01995,Bursa,Kayseri,Spor Malzemesi,1,5.22,724.71,Standard,False,WH-04
ORD-012315,2024-06-13,CUS-03596,İstanbul,İstanbul,Mobilya,1,44.54,2150.43,Express,True,WH-01
ORD-012316,2024-10-06,CUS-00707,Bursa,Samsun,Otomotiv Parça,1,15.46,1998.55,Standard,False,WH-04
ORD-012317,2023-02-10,CUS-02020,Adana,İzmir,Otomotiv Parça,1,12.72,1324.07,Express,False,WH-06
ORD-012318,2023-08-30,CUS-00742,Antalya,Antalya,Kozmetik,1,0.92,370.67,Express,False,WH-05
ORD-012319,2023-06-18,CUS-01437,İstanbul,İzmir,Kitap/Kırtasiye,1,1.76,131.73,Standard,False,WH-01
ORD-012320,2024-04-13,CUS-02713,Bursa,Kayseri,Elektronik,1,1.9,2589.32,Standard,True,WH-04
ORD-012321,2023-06-17,CUS-02936,Kocaeli,Mersin,Tekstil,1,1.14,496.83,Standard,False,WH-08
ORD-012322,2023-12-15,CUS-00086,İstanbul,Ankara,Spor Malzemesi,2,10.49,1731.23,Standard,False,WH-01
ORD-012323,2023-10-21,CUS-01088,Ankara,İzmir,Oyuncak,1,1.79,220.23,Standard,False,WH-02
ORD-012324,2024-06-15,CUS-02247,Bursa,İstanbul,Oyuncak,1,1.45,264.35,Standard,False,WH-04
ORD-012325,2023-04-13,CUS-00606,Konya,Mersin,Tekstil,1,1.43,506.69,Standard,False,WH-07
ORD-012326,2023-02-06,CUS-03044,Ankara,İstanbul,Oyuncak,7,11.37,2213.95,Express,False,WH-02
ORD-012327,2023-07-18,CUS-04560,Kocaeli,Ankara,Gıda,1,4.93,213.07,Economy,False,WH-08
ORD-012328,2023-01-23,CUS-04169,İstanbul,İstanbul,Kitap/Kırtasiye,1,0.87,120.89,Standard,False,WH-01
ORD-012329,2024-06-29,CUS-00701,Antalya,İzmir,Oyuncak,2,4.23,371.62,Economy,False,WH-05
ORD-012330,2024-09-07,CUS-00868,Antalya,Kocaeli,Gıda,6,42.53,2100.0,Economy,False,WH-05
ORD-012331,2024-09-05,CUS-02947,İstanbul,İstanbul,Otomotiv Parça,2,21.24,3765.16,Standard,False,WH-01
ORD-012332,2024-05-22,CUS-04443,Ankara,Antalya,Mobilya,2,113.13,5229.55,Express,True,WH-02
ORD-012333,2023-07-22,CUS-01609,Adana,Antalya,Otomotiv Parça,1,12.28,1754.55,Standard,False,WH-06
ORD-012334,2024-06-25,CUS-02191,İzmir,Antalya,Mobilya,1,28.58,2123.44,Standard,True,WH-03
ORD-012335,2023-04-26,CUS-01924,Konya,Antalya,Tekstil,1,1.15,395.54,Standard,False,WH-07
ORD-012336,2023-04-12,CUS-04247,Kocaeli,Bursa,Ev & Yaşam,1,5.07,689.78,Economy,True,WH-08
ORD-012337,2024-01-25,CUS-04199,Konya,Antalya,Oyuncak,1,1.82,206.7,Economy,False,WH-07
ORD-012338,2024-04-25,CUS-01658,Kocaeli,Gaziantep,Ev & Yaşam,1,6.08,383.34,Standard,True,WH-08
ORD-012339,2024-04-21,CUS-04242,İstanbul,Konya,Ev & Yaşam,1,3.92,539.67,Standard,True,WH-01
ORD-012340,2023-11-27,CUS-03576,Konya,Gaziantep,Ev & Yaşam,3,29.33,2421.36,Standard,True,WH-07
ORD-012341,2023-12-24,CUS-02492,Bursa,İstanbul,Spor Malzemesi,5,30.88,1878.46,Economy,False,WH-04
ORD-012342,2024-06-22,CUS-01024,İstanbul,İzmir,Spor Malzemesi,1,4.18,817.95,Economy,False,WH-01
ORD-012343,2023-02-22,CUS-01137,Antalya,Ankara,Tekstil,3,3.15,1596.53,Standard,False,WH-05
ORD-012344,2024-11-08,CUS-00040,Ankara,Gaziantep,Spor Malzemesi,1,4.82,815.37,Economy,False,WH-02
ORD-012345,2023-06-10,CUS-02639,Bursa,İstanbul,Elektronik,1,2.92,3432.33,Standard,True,WH-04
ORD-012346,2024-08-15,CUS-04366,İstanbul,Samsun,Kitap/Kırtasiye,2,2.8,187.55,Economy,False,WH-01
ORD-012347,2023-08-17,CUS-02002,Kocaeli,Ankara,Spor Malzemesi,5,28.27,5561.61,Economy,False,WH-08
ORD-012348,2024-11-11,CUS-03575,İstanbul,Mersin,Gıda,1,10.36,139.59,Standard,False,WH-01
ORD-012349,2024-12-28,CUS-00037,Adana,Konya,Elektronik,2,4.69,4272.33,Standard,True,WH-06
ORD-012350,2024-09-25,CUS-03305,İzmir,İstanbul,Otomotiv Parça,1,6.85,1842.83,Standard,False,WH-03
ORD-012351,2023-04-11,CUS-04990,İstanbul,İstanbul,Oyuncak,1,1.79,298.86,Economy,False,WH-01
ORD-012352,2023-11-30,CUS-01481,Bursa,Mersin,Elektronik,1,1.99,3414.66,Economy,True,WH-04
ORD-012353,2023-09-08,CUS-03275,Bursa,İstanbul,Mobilya,1,41.07,1367.21,Standard,True,WH-04
ORD-012354,2024-12-13,CUS-00672,İstanbul,Ankara,Kozmetik,3,2.61,663.3,Economy,False,WH-01
ORD-012355,2024-07-30,CUS-00736,Ankara,Manisa,Otomotiv Parça,1,11.29,760.83,Standard,False,WH-02
ORD-012356,2023-06-24,CUS-01457,İzmir,İstanbul,Gıda,1,4.97,277.41,Economy,False,WH-03
ORD-012357,2023-04-27,CUS-04868,Ankara,Ankara,Tekstil,9,7.94,4736.68,Standard,False,WH-02
ORD-012358,2023-08-17,CUS-01988,Kocaeli,Manisa,Ev & Yaşam,1,7.61,720.21,Standard,True,WH-08
ORD-012359,2023-08-18,CUS-04416,Adana,Manisa,Elektronik,1,1.65,2502.07,Standard,True,WH-06
ORD-012360,2024-02-09,CUS-02045,İzmir,İstanbul,Kozmetik,2,1.8,384.42,Standard,False,WH-03
ORD-012361,2023-05-23,CUS-04764,İzmir,Ankara,Spor Malzemesi,2,10.24,1189.11,Express,False,WH-03
ORD-012362,2024-08-30,CUS-01827,Konya,Manisa,Spor Malzemesi,1,5.37,940.61,Economy,False,WH-07
ORD-012363,2024-08-28,CUS-03467,Konya,İstanbul,Otomotiv Parça,1,15.19,1777.01,Standard,False,WH-07
ORD-012364,2023-07-28,CUS-04324,İzmir,İstanbul,Ev & Yaşam,1,5.06,702.46,Express,True,WH-03
ORD-012365,2023-01-28,CUS-03360,İstanbul,İstanbul,Mobilya,1,37.02,3778.04,Standard,True,WH-01
ORD-012366,2023-01-22,CUS-03755,Ankara,Adana,Mobilya,1,48.55,1907.78,Express,True,WH-02
ORD-012367,2024-11-16,CUS-01919,İzmir,İstanbul,Mobilya,3,107.57,8230.46,Express,True,WH-03
ORD-012368,2024-08-25,CUS-02813,Antalya,İstanbul,Oyuncak,3,5.34,676.66,Express,False,WH-05
ORD-012369,2024-10-08,CUS-00666,Adana,İstanbul,Ev & Yaşam,1,6.6,672.91,Economy,True,WH-06
ORD-012370,2024-12-05,CUS-04595,Adana,Trabzon,Kitap/Kırtasiye,1,1.62,181.01,Standard,False,WH-06
ORD-012371,2024-08-11,CUS-03744,Konya,İzmir,Kitap/Kırtasiye,1,1.48,175.97,Express,False,WH-07
ORD-012372,2024-12-29,CUS-03691,Bursa,İstanbul,Gıda,2,12.62,790.47,Standard,False,WH-04
ORD-012373,2024-12-21,CUS-00857,Bursa,Gaziantep,Elektronik,1,2.83,2351.16,Standard,True,WH-04
ORD-012374,2023-09-03,CUS-04945,Bursa,Ankara,Spor Malzemesi,1,5.93,270.24,Standard,False,WH-04
ORD-012375,2023-01-11,CUS-01816,Bursa,Konya,Kitap/Kırtasiye,1,1.62,140.11,Economy,False,WH-04
ORD-012376,2024-08-14,CUS-01095,Bursa,Eskişehir,Oyuncak,1,1.88,311.34,Standard,False,WH-04
ORD-012377,2024-11-11,CUS-00968,İstanbul,İzmir,Elektronik,5,6.07,10938.35,Standard,True,WH-01
ORD-012378,2023-06-28,CUS-03175,Bursa,Manisa,Tekstil,1,1.46,624.04,Economy,False,WH-04
ORD-012379,2023-11-03,CUS-00469,İstanbul,Ankara,Elektronik,5,13.73,24207.0,Express,True,WH-01
ORD-012380,2024-02-01,CUS-02327,Bursa,İzmir,Ev & Yaşam,1,5.32,896.62,Economy,True,WH-04
ORD-012381,2024-02-23,CUS-03146,İstanbul,Bursa,Elektronik,2,3.36,7362.81,Express,True,WH-01
ORD-012382,2023-12-22,CUS-02549,Kocaeli,Ankara,Gıda,1,8.0,157.1,Standard,False,WH-08
ORD-012383,2024-04-28,CUS-02489,Bursa,İstanbul,Spor Malzemesi,2,10.03,1439.78,Standard,False,WH-04
ORD-012384,2023-02-09,CUS-04065,Kocaeli,Manisa,Oyuncak,1,2.08,334.51,Economy,False,WH-08
ORD-012385,2023-06-02,CUS-04490,Bursa,İzmir,Kitap/Kırtasiye,1,1.56,107.55,Economy,False,WH-04
ORD-012386,2024-03-03,CUS-03643,İstanbul,Ankara,Ev & Yaşam,1,5.0,531.61,Economy,True,WH-01
ORD-012387,2023-08-02,CUS-00838,İzmir,Samsun,Kozmetik,1,0.74,173.55,Economy,False,WH-03
ORD-012388,2024-07-04,CUS-00891,Bursa,Mersin,Elektronik,1,1.59,4461.65,Standard,True,WH-04
ORD-012389,2024-02-11,CUS-04083,Bursa,Mersin,Ev & Yaşam,5,14.71,3129.56,Standard,True,WH-04
ORD-012390,2024-08-13,CUS-02470,Bursa,Kocaeli,Ev & Yaşam,1,8.6,902.32,Economy,True,WH-04
ORD-012391,2023-05-17,CUS-04117,Konya,Konya,Elektronik,1,2.64,3870.37,Standard,True,WH-07
ORD-012392,2023-01-24,CUS-03245,İzmir,Kocaeli,Mobilya,4,173.99,10067.76,Economy,True,WH-03
ORD-012393,2024-04-06,CUS-04417,İzmir,Ankara,Spor Malzemesi,1,4.35,1200.03,Standard,False,WH-03
ORD-012394,2023-01-08,CUS-00971,Konya,Ankara,Elektronik,3,5.53,9068.05,Standard,True,WH-07
ORD-012395,2023-01-10,CUS-02723,İstanbul,Samsun,Kozmetik,1,0.72,277.93,Economy,False,WH-01
ORD-012396,2023-04-22,CUS-00027,Adana,İstanbul,Elektronik,1,2.35,3443.32,Express,True,WH-06
ORD-012397,2023-02-17,CUS-03239,İzmir,Adana,Oyuncak,1,1.81,344.04,Economy,False,WH-03
ORD-012398,2023-10-05,CUS-03733,Konya,Diyarbakır,Gıda,8,70.92,2023.34,Standard,False,WH-07
ORD-012399,2023-12-26,CUS-02731,Bursa,Trabzon,Elektronik,1,3.01,2564.58,Standard,True,WH-04
ORD-012400,2023-09-27,CUS-04745,Bursa,İstanbul,Otomotiv Parça,8,100.04,15820.14,Standard,False,WH-04
ORD-012401,2024-05-22,CUS-01222,Antalya,İstanbul,Kozmetik,1,0.69,301.43,Economy,False,WH-05
ORD-012402,2024-10-27,CUS-04029,Adana,Ankara,Ev & Yaşam,1,5.63,415.42,Express,True,WH-06
ORD-012403,2023-11-13,CUS-03469,Antalya,İzmir,Kitap/Kırtasiye,3,4.09,285.57,Express,False,WH-05
ORD-012404,2024-11-28,CUS-03244,Ankara,Samsun,Spor Malzemesi,1,4.05,522.66,Standard,False,WH-02
ORD-012405,2023-01-31,CUS-04382,Antalya,Trabzon,Gıda,1,7.81,290.04,Economy,False,WH-05
ORD-012406,2024-08-09,CUS-01036,Kocaeli,İzmir,Ev & Yaşam,1,4.76,627.65,Standard,True,WH-08
ORD-012407,2024-03-16,CUS-04114,İzmir,Kayseri,Kitap/Kırtasiye,1,1.3,108.64,Standard,False,WH-03
ORD-012408,2023-01-11,CUS-00798,Bursa,Konya,Oyuncak,2,3.26,741.72,Standard,False,WH-04
ORD-012409,2023-11-16,CUS-02862,İzmir,İstanbul,Elektronik,2,3.88,6353.95,Standard,True,WH-03
ORD-012410,2023-06-02,CUS-02375,İstanbul,İstanbul,Gıda,1,7.11,254.3,Economy,False,WH-01
ORD-012411,2023-06-15,CUS-04443,İstanbul,Konya,Ev & Yaşam,2,14.62,1436.58,Standard,True,WH-01
ORD-012412,2024-05-04,CUS-04057,Konya,Bursa,Kitap/Kırtasiye,1,1.52,157.8,Standard,False,WH-07
ORD-012413,2024-11-03,CUS-00303,Adana,İstanbul,Ev & Yaşam,1,7.57,571.15,Economy,True,WH-06
ORD-012414,2024-03-21,CUS-00993,İzmir,İstanbul,Tekstil,3,2.44,1006.79,Express,False,WH-03
ORD-012415,2024-04-15,CUS-03560,Ankara,Mersin,Oyuncak,2,2.16,303.53,Economy,False,WH-02
ORD-012416,2024-10-23,CUS-02200,Kocaeli,İstanbul,Spor Malzemesi,2,7.38,1926.3,Economy,False,WH-08
ORD-012417,2023-05-24,CUS-04343,Bursa,İstanbul,Mobilya,5,225.78,15133.48,Economy,True,WH-04
ORD-012418,2023-10-22,CUS-03773,Ankara,Ankara,Kozmetik,1,0.68,548.89,Standard,False,WH-02
ORD-012419,2024-08-04,CUS-03755,Adana,Gaziantep,Kitap/Kırtasiye,5,6.85,557.78,Standard,False,WH-06
ORD-012420,2023-03-10,CUS-02413,İstanbul,Konya,Tekstil,5,6.82,1805.06,Standard,False,WH-01
ORD-012421,2024-09-22,CUS-02978,Ankara,Kocaeli,Kozmetik,1,0.78,254.43,Economy,False,WH-02
ORD-012422,2023-07-17,CUS-04438,Ankara,Ankara,Tekstil,2,2.1,1063.49,Standard,False,WH-02
ORD-012423,2023-08-12,CUS-03089,Ankara,İstanbul,Mobilya,4,196.46,10224.65,Express,True,WH-02
ORD-012424,2024-04-29,CUS-02946,Ankara,Trabzon,Kozmetik,1,0.43,342.76,Economy,False,WH-02
ORD-012425,2024-02-07,CUS-01048,Kocaeli,Samsun,Elektronik,1,2.05,1858.8,Economy,True,WH-08
ORD-012426,2024-03-18,CUS-00580,Adana,İstanbul,Spor Malzemesi,1,4.2,1058.09,Standard,False,WH-06
ORD-012427,2024-03-07,CUS-03481,İstanbul,Diyarbakır,Kozmetik,1,0.84,348.66,Economy,False,WH-01
ORD-012428,2023-10-22,CUS-02412,Antalya,İstanbul,Elektronik,1,1.79,4219.14,Standard,True,WH-05
ORD-012429,2023-12-22,CUS-03951,İzmir,İstanbul,Gıda,2,12.52,621.83,Economy,False,WH-03
ORD-012430,2023-05-24,CUS-00903,Ankara,Adana,Gıda,1,10.65,174.42,Economy,False,WH-02
ORD-012431,2024-03-08,CUS-04894,Antalya,Kocaeli,Spor Malzemesi,1,5.92,825.64,Economy,False,WH-05
ORD-012432,2024-05-02,CUS-01269,Bursa,İstanbul,Kozmetik,1,0.8,361.91,Economy,False,WH-04
ORD-012433,2023-11-20,CUS-00890,Adana,Trabzon,Kitap/Kırtasiye,1,1.45,106.79,Standard,False,WH-06
ORD-012434,2023-08-13,CUS-01832,Bursa,İstanbul,Otomotiv Parça,1,13.16,1761.33,Standard,False,WH-04
ORD-012435,2023-09-19,CUS-04492,Bursa,Ankara,Oyuncak,4,5.12,1678.14,Express,False,WH-04
ORD-012436,2024-06-29,CUS-03140,Antalya,İstanbul,Otomotiv Parça,1,16.37,1981.3,Express,False,WH-05
ORD-012437,2024-03-25,CUS-04947,İzmir,Kayseri,Spor Malzemesi,1,5.18,912.15,Economy,False,WH-03
ORD-012438,2024-10-05,CUS-03331,Kocaeli,Samsun,Kozmetik,3,1.67,1198.98,Standard,False,WH-08
ORD-012439,2024-06-15,CUS-02921,Kocaeli,İstanbul,Gıda,2,17.61,324.38,Standard,False,WH-08
ORD-012440,2024-10-09,CUS-03427,Antalya,İstanbul,Tekstil,1,1.13,325.2,Standard,False,WH-05
ORD-012441,2023-07-12,CUS-01779,Ankara,İzmir,Spor Malzemesi,1,2.83,795.99,Economy,False,WH-02
ORD-012442,2024-12-03,CUS-04835,Antalya,İzmir,Elektronik,1,1.89,5912.84,Express,True,WH-05
ORD-012443,2023-10-10,CUS-04085,İzmir,Kocaeli,Otomotiv Parça,4,37.45,6254.49,Standard,False,WH-03
ORD-012444,2023-05-19,CUS-04912,Konya,Ankara,Kitap/Kırtasiye,1,1.36,123.85,Economy,False,WH-07
ORD-012445,2024-08-24,CUS-02337,Ankara,Antalya,Otomotiv Parça,4,38.97,5843.35,Express,False,WH-02
ORD-012446,2024-06-25,CUS-03257,Bursa,Antalya,Mobilya,3,118.36,6184.85,Standard,True,WH-04
ORD-012447,2023-08-03,CUS-02556,Ankara,Antalya,Spor Malzemesi,1,5.05,817.34,Economy,False,WH-02
ORD-012448,2023-10-06,CUS-04061,Kocaeli,Bursa,Kitap/Kırtasiye,2,3.02,203.87,Economy,False,WH-08
ORD-012449,2024-11-05,CUS-02690,Antalya,Samsun,Ev & Yaşam,1,4.5,485.0,Standard,True,WH-05
ORD-012450,2024-09-29,CUS-00317,Antalya,Ankara,Ev & Yaşam,3,19.73,1839.49,Standard,True,WH-05
ORD-012451,2024-09-20,CUS-00691,Antalya,Eskişehir,Otomotiv Parça,1,9.43,1720.26,Standard,False,WH-05
ORD-012452,2024-06-04,CUS-00237,Antalya,Ankara,Gıda,1,8.5,253.51,Economy,False,WH-05
ORD-012453,2023-11-30,CUS-04899,İzmir,Erzurum,Mobilya,7,288.61,18304.35,Economy,True,WH-03
ORD-012454,2023-08-15,CUS-04809,Konya,Erzurum,Gıda,1,10.38,221.62,Economy,False,WH-07
ORD-012455,2024-12-17,CUS-01480,Kocaeli,İzmir,Elektronik,1,3.6,3639.66,Standard,True,WH-08
ORD-012456,2023-05-03,CUS-01061,Bursa,Bursa,Kozmetik,1,0.78,482.47,Standard,False,WH-04
ORD-012457,2024-11-04,CUS-02111,Kocaeli,İzmir,Spor Malzemesi,3,13.73,1939.4,Standard,False,WH-08
ORD-012458,2024-08-09,CUS-01361,İzmir,Antalya,Ev & Yaşam,6,44.89,3991.06,Standard,True,WH-03
ORD-012459,2024-04-02,CUS-02903,İstanbul,Konya,Ev & Yaşam,2,12.44,1464.07,Economy,True,WH-01
ORD-012460,2023-11-18,CUS-04578,Konya,Trabzon,Otomotiv Parça,1,13.33,1706.76,Express,False,WH-07
ORD-012461,2024-06-25,CUS-01152,İstanbul,İzmir,Mobilya,1,52.26,2908.24,Economy,True,WH-01
ORD-012462,2024-07-30,CUS-03347,Adana,İzmir,Gıda,1,7.17,258.43,Express,False,WH-06
ORD-012463,2024-10-25,CUS-04741,İstanbul,İstanbul,Spor Malzemesi,1,6.28,750.09,Economy,False,WH-01
ORD-012464,2024-04-08,CUS-00698,Kocaeli,İzmir,Oyuncak,2,2.82,507.57,Economy,False,WH-08
ORD-012465,2024-11-07,CUS-02005,Konya,İstanbul,Oyuncak,1,1.48,222.77,Economy,False,WH-07
ORD-012466,2023-05-06,CUS-01413,Kocaeli,İstanbul,Ev & Yaşam,1,6.45,463.9,Standard,True,WH-08
ORD-012467,2024-01-18,CUS-02068,Kocaeli,Kocaeli,Kozmetik,5,4.53,1792.48,Express,False,WH-08
ORD-012468,2024-07-05,CUS-03404,Ankara,Kocaeli,Oyuncak,3,7.05,670.18,Economy,False,WH-02
ORD-012469,2024-06-03,CUS-04251,İzmir,İstanbul,Elektronik,2,5.42,6405.41,Express,True,WH-03
ORD-012470,2023-04-04,CUS-03730,Ankara,İstanbul,Otomotiv Parça,1,13.35,2219.29,Standard,False,WH-02
ORD-012471,2024-04-19,CUS-01551,Antalya,Ankara,Gıda,1,4.02,222.42,Economy,False,WH-05
ORD-012472,2024-05-04,CUS-01136,Antalya,Bursa,Oyuncak,7,13.95,2284.68,Standard,False,WH-05
